"","Type","Subpopulation","Indicator","Value","NResp","Estimate.P","StdError.P","LCB95Pct.P","UCB95Pct.P","Estimate.U","StdError.U","LCB95Pct.U","UCB95Pct.U"
"182","PROB_CAT","(10,20]","chlorophyll",2.63,1,33.3333333333333,33.3333333333333,0,98.6654661513351,0.00870409275109005,0.00870409275109005,0,0.0257638010613227
"183","PROB_CAT","(10,20]","chlorophyll",3.09,1,33.3333333333333,33.3333333333333,0,98.6654661513351,0.00870409275109005,0.00870409275109005,0,0.0257638010613227
"184","PROB_CAT","(10,20]","chlorophyll",3.1,1,33.3333333333333,33.3333333333333,0,98.6654661513351,0.00870409275109005,0.00870409275109005,0,0.0257638010613227
"185","PROB_CAT","(10,20]","chlorophyll",3.43,1,33.3333333333333,33.3333333333333,0,98.6654661513351,0.00870409275109005,0.00870409275109005,0,0.0257638010613227
"186","PROB_CAT","(10,20]","chlorophyll",3.5,1,33.3333333333333,33.3333333333333,0,98.6654661513351,0.00870409275109005,0.00870409275109005,0,0.0257638010613227
"187","PROB_CAT","(10,20]","chlorophyll",3.7,2,66.6666666666667,33.3333333333333,1.33453384866488,100,0.0174081855021801,0.00870409275109005,0.000348477191947447,0.0344678938124128
"188","PROB_CAT","(10,20]","chlorophyll",4.55,2,66.6666666666667,33.3333333333333,1.33453384866488,100,0.0174081855021801,0.00870409275109005,0.000348477191947447,0.0344678938124128
"189","PROB_CAT","(10,20]","chlorophyll",4.56,2,66.6666666666667,33.3333333333333,1.33453384866488,100,0.0174081855021801,0.00870409275109005,0.000348477191947447,0.0344678938124128
"190","PROB_CAT","(10,20]","chlorophyll",4.57,2,66.6666666666667,33.3333333333333,1.33453384866488,100,0.0174081855021801,0.00870409275109005,0.000348477191947447,0.0344678938124128
"191","PROB_CAT","(10,20]","chlorophyll",4.65,2,66.6666666666667,33.3333333333333,1.33453384866488,100,0.0174081855021801,0.00870409275109005,0.000348477191947447,0.0344678938124128
"192","PROB_CAT","(10,20]","chlorophyll",4.96,2,66.6666666666667,33.3333333333333,1.33453384866488,100,0.0174081855021801,0.00870409275109005,0.000348477191947447,0.0344678938124128
"193","PROB_CAT","(10,20]","chlorophyll",5.42,2,66.6666666666667,33.3333333333333,1.33453384866488,100,0.0174081855021801,0.00870409275109005,0.000348477191947447,0.0344678938124128
"194","PROB_CAT","(10,20]","chlorophyll",6.52,2,66.6666666666667,33.3333333333333,1.33453384866488,100,0.0174081855021801,0.00870409275109005,0.000348477191947447,0.0344678938124128
"195","PROB_CAT","(10,20]","chlorophyll",6.86,2,66.6666666666667,33.3333333333333,1.33453384866488,100,0.0174081855021801,0.00870409275109005,0.000348477191947447,0.0344678938124128
"196","PROB_CAT","(10,20]","chlorophyll",7.11,2,66.6666666666667,33.3333333333333,1.33453384866488,100,0.0174081855021801,0.00870409275109005,0.000348477191947447,0.0344678938124128
"197","PROB_CAT","(10,20]","chlorophyll",7.77,2,66.6666666666667,33.3333333333333,1.33453384866488,100,0.0174081855021801,0.00870409275109005,0.000348477191947447,0.0344678938124128
"198","PROB_CAT","(10,20]","chlorophyll",8.65,2,66.6666666666667,33.3333333333333,1.33453384866488,100,0.0174081855021801,0.00870409275109005,0.000348477191947447,0.0344678938124128
"199","PROB_CAT","(10,20]","chlorophyll",9.02,2,66.6666666666667,33.3333333333333,1.33453384866488,100,0.0174081855021801,0.00870409275109005,0.000348477191947447,0.0344678938124128
"200","PROB_CAT","(10,20]","chlorophyll",9.42,2,66.6666666666667,33.3333333333333,1.33453384866488,100,0.0174081855021801,0.00870409275109005,0.000348477191947447,0.0344678938124128
"201","PROB_CAT","(10,20]","chlorophyll",9.45,3,100,0,100,100,0.0261122782532702,0,0.0261122782532702,0.0261122782532702
"202","PROB_CAT","(10,20]","chlorophyll",35.5,3,100,0,100,100,0.0261122782532702,0,0.0261122782532702,0.0261122782532702
"203","PROB_CAT","(20,50]","chlorophyll",0,1,14.2857142857143,11.5200538904024,0,36.8646050108634,0.0053456840824242,0.0043107798097415,0,0.0137946572548
"204","PROB_CAT","(20,50]","chlorophyll",0.55,1,14.2857142857143,11.5200538904024,0,36.8646050108634,0.0053456840824242,0.0043107798097415,0,0.0137946572548
"205","PROB_CAT","(20,50]","chlorophyll",0.684,1,14.2857142857143,11.5200538904024,0,36.8646050108634,0.0053456840824242,0.0043107798097415,0,0.0137946572548
"206","PROB_CAT","(20,50]","chlorophyll",1.12,2,28.5714285714286,16.7500606454567,0,61.4009441753854,0.0106913681648484,0.00626783728004404,0,0.0229761034946922
"207","PROB_CAT","(20,50]","chlorophyll",1.54,2,28.5714285714286,16.7500606454567,0,61.4009441753854,0.0106913681648484,0.00626783728004404,0,0.0229761034946922
"208","PROB_CAT","(20,50]","chlorophyll",1.66,2,28.5714285714286,16.7500606454567,0,61.4009441753854,0.0106913681648484,0.00626783728004404,0,0.0229761034946922
"209","PROB_CAT","(20,50]","chlorophyll",1.83,2,28.5714285714286,16.7500606454567,0,61.4009441753854,0.0106913681648484,0.00626783728004404,0,0.0229761034946922
"210","PROB_CAT","(20,50]","chlorophyll",2.29,3,42.8571428571429,16.7585790459466,10.0109314950198,75.7033542192659,0.0160370522472726,0.00627102484749753,0.00374606940002166,0.0283280350945235
"211","PROB_CAT","(20,50]","chlorophyll",2.32,4,57.1428571428571,18.1548449941152,21.5600148094841,92.7256994762302,0.0213827363296968,0.00679350461327442,0.00806771195887224,0.0346977607005214
"212","PROB_CAT","(20,50]","chlorophyll",2.5,4,57.1428571428571,18.1548449941152,21.5600148094841,92.7256994762302,0.0213827363296968,0.00679350461327442,0.00806771195887224,0.0346977607005214
"213","PROB_CAT","(20,50]","chlorophyll",2.63,4,57.1428571428571,18.1548449941152,21.5600148094841,92.7256994762302,0.0213827363296968,0.00679350461327442,0.00806771195887224,0.0346977607005214
"214","PROB_CAT","(20,50]","chlorophyll",3.09,4,57.1428571428571,18.1548449941152,21.5600148094841,92.7256994762302,0.0213827363296968,0.00679350461327442,0.00806771195887224,0.0346977607005214
"215","PROB_CAT","(20,50]","chlorophyll",3.1,4,57.1428571428571,18.1548449941152,21.5600148094841,92.7256994762302,0.0213827363296968,0.00679350461327442,0.00806771195887224,0.0346977607005214
"216","PROB_CAT","(20,50]","chlorophyll",3.43,4,57.1428571428571,18.1548449941152,21.5600148094841,92.7256994762302,0.0213827363296968,0.00679350461327442,0.00806771195887224,0.0346977607005214
"217","PROB_CAT","(20,50]","chlorophyll",3.5,4,57.1428571428571,18.1548449941152,21.5600148094841,92.7256994762302,0.0213827363296968,0.00679350461327442,0.00806771195887224,0.0346977607005214
"218","PROB_CAT","(20,50]","chlorophyll",3.7,4,57.1428571428571,18.1548449941152,21.5600148094841,92.7256994762302,0.0213827363296968,0.00679350461327442,0.00806771195887224,0.0346977607005214
"219","PROB_CAT","(20,50]","chlorophyll",4.55,5,71.4285714285714,16.4639346680378,39.159852435397,100,0.026728420412121,0.0061607695442301,0.0146535339883788,0.0388033068358632
"220","PROB_CAT","(20,50]","chlorophyll",4.56,5,71.4285714285714,16.4639346680378,39.159852435397,100,0.026728420412121,0.0061607695442301,0.0146535339883788,0.0388033068358632
"221","PROB_CAT","(20,50]","chlorophyll",4.57,5,71.4285714285714,16.4639346680378,39.159852435397,100,0.026728420412121,0.0061607695442301,0.0146535339883788,0.0388033068358632
"222","PROB_CAT","(20,50]","chlorophyll",4.65,5,71.4285714285714,16.4639346680378,39.159852435397,100,0.026728420412121,0.0061607695442301,0.0146535339883788,0.0388033068358632
"223","PROB_CAT","(20,50]","chlorophyll",4.96,5,71.4285714285714,16.4639346680378,39.159852435397,100,0.026728420412121,0.0061607695442301,0.0146535339883788,0.0388033068358632
"224","PROB_CAT","(20,50]","chlorophyll",5.42,5,71.4285714285714,16.4639346680378,39.159852435397,100,0.026728420412121,0.0061607695442301,0.0146535339883788,0.0388033068358632
"225","PROB_CAT","(20,50]","chlorophyll",6.52,5,71.4285714285714,16.4639346680378,39.159852435397,100,0.026728420412121,0.0061607695442301,0.0146535339883788,0.0388033068358632
"226","PROB_CAT","(20,50]","chlorophyll",6.86,5,71.4285714285714,16.4639346680378,39.159852435397,100,0.026728420412121,0.0061607695442301,0.0146535339883788,0.0388033068358632
"227","PROB_CAT","(20,50]","chlorophyll",7.11,5,71.4285714285714,16.4639346680378,39.159852435397,100,0.026728420412121,0.0061607695442301,0.0146535339883788,0.0388033068358632
"228","PROB_CAT","(20,50]","chlorophyll",7.77,6,85.7142857142857,12.8844144345992,60.4612974605832,100,0.0320741044945452,0.00482132064080756,0.0226244896806428,0.0415237193084476
"229","PROB_CAT","(20,50]","chlorophyll",8.65,6,85.7142857142857,12.8844144345992,60.4612974605832,100,0.0320741044945452,0.00482132064080756,0.0226244896806428,0.0415237193084476
"230","PROB_CAT","(20,50]","chlorophyll",9.02,6,85.7142857142857,12.8844144345992,60.4612974605832,100,0.0320741044945452,0.00482132064080756,0.0226244896806428,0.0415237193084476
"231","PROB_CAT","(20,50]","chlorophyll",9.42,7,100,0,100,100,0.0374197885769694,0,0.0374197885769694,0.0374197885769694
"232","PROB_CAT","(20,50]","chlorophyll",9.45,7,100,0,100,100,0.0374197885769694,0,0.0374197885769694,0.0374197885769694
"233","PROB_CAT","(20,50]","chlorophyll",35.5,7,100,0,100,100,0.0374197885769694,0,0.0374197885769694,0.0374197885769694
"234","PROB_CAT","(4,10]","chlorophyll",0,0,0,0,0,0,0,0,0,0
"235","PROB_CAT","(4,10]","chlorophyll",0.55,0,0,0,0,0,0,0,0,0
"236","PROB_CAT","(4,10]","chlorophyll",0.684,0,0,0,0,0,0,0,0,0
"237","PROB_CAT","(4,10]","chlorophyll",1.12,0,0,0,0,0,0,0,0,0
"238","PROB_CAT","(4,10]","chlorophyll",1.54,0,0,0,0,0,0,0,0,0
"239","PROB_CAT","(4,10]","chlorophyll",1.66,1,25,21.3600093632938,0,66.8648490614942,0.0216083658526563,0.0184621958775287,0,0.0577936048481363
"240","PROB_CAT","(4,10]","chlorophyll",1.83,1,25,21.3600093632938,0,66.8648490614942,0.0216083658526563,0.0184621958775287,0,0.0577936048481363
"241","PROB_CAT","(4,10]","chlorophyll",2.29,1,25,21.3600093632938,0,66.8648490614942,0.0216083658526563,0.0184621958775287,0,0.0577936048481363
"242","PROB_CAT","(4,10]","chlorophyll",2.32,1,25,21.3600093632938,0,66.8648490614942,0.0216083658526563,0.0184621958775287,0,0.0577936048481363
"243","PROB_CAT","(4,10]","chlorophyll",2.5,1,25,21.3600093632938,0,66.8648490614942,0.0216083658526563,0.0184621958775287,0,0.0577936048481363
"244","PROB_CAT","(4,10]","chlorophyll",2.63,1,25,21.3600093632938,0,66.8648490614942,0.0216083658526563,0.0184621958775287,0,0.0577936048481363
"245","PROB_CAT","(4,10]","chlorophyll",3.09,1,25,21.3600093632938,0,66.8648490614942,0.0216083658526563,0.0184621958775287,0,0.0577936048481363
"246","PROB_CAT","(4,10]","chlorophyll",3.1,1,25,21.3600093632938,0,66.8648490614942,0.0216083658526563,0.0184621958775287,0,0.0577936048481363
"247","PROB_CAT","(4,10]","chlorophyll",3.43,1,25,21.3600093632938,0,66.8648490614942,0.0216083658526563,0.0184621958775287,0,0.0577936048481363
"248","PROB_CAT","(4,10]","chlorophyll",3.5,1,25,21.3600093632938,0,66.8648490614942,0.0216083658526563,0.0184621958775287,0,0.0577936048481363
"249","PROB_CAT","(4,10]","chlorophyll",3.7,1,25,21.3600093632938,0,66.8648490614942,0.0216083658526563,0.0184621958775287,0,0.0577936048481363
"250","PROB_CAT","(4,10]","chlorophyll",4.55,1,25,21.3600093632938,0,66.8648490614942,0.0216083658526563,0.0184621958775287,0,0.0577936048481363
"251","PROB_CAT","(4,10]","chlorophyll",4.56,1,25,21.3600093632938,0,66.8648490614942,0.0216083658526563,0.0184621958775287,0,0.0577936048481363
"252","PROB_CAT","(4,10]","chlorophyll",4.57,1,25,21.3600093632938,0,66.8648490614942,0.0216083658526563,0.0184621958775287,0,0.0577936048481363
"253","PROB_CAT","(4,10]","chlorophyll",4.65,2,50,23.8812164681785,3.19367581536532,96.8063241846347,0.0432167317053125,0.0206413624980352,0.00276040461732777,0.0836730587932973
"254","PROB_CAT","(4,10]","chlorophyll",4.96,3,75,21.3600093632938,33.1351509385058,100,0.0648250975579688,0.0184621958775287,0.0286398585624888,0.101010336553449
"255","PROB_CAT","(4,10]","chlorophyll",5.42,4,100,0,100,100,0.086433463410625,3.46944695195361e-18,0.086433463410625,0.086433463410625
"256","PROB_CAT","(4,10]","chlorophyll",6.52,4,100,0,100,100,0.086433463410625,3.46944695195361e-18,0.086433463410625,0.086433463410625
"257","PROB_CAT","(4,10]","chlorophyll",6.86,4,100,0,100,100,0.086433463410625,3.46944695195361e-18,0.086433463410625,0.086433463410625
"258","PROB_CAT","(4,10]","chlorophyll",7.11,4,100,0,100,100,0.086433463410625,3.46944695195361e-18,0.086433463410625,0.086433463410625
"259","PROB_CAT","(4,10]","chlorophyll",7.77,4,100,0,100,100,0.086433463410625,3.46944695195361e-18,0.086433463410625,0.086433463410625
"260","PROB_CAT","(4,10]","chlorophyll",8.65,4,100,0,100,100,0.086433463410625,3.46944695195361e-18,0.086433463410625,0.086433463410625
"261","PROB_CAT","(4,10]","chlorophyll",9.02,4,100,0,100,100,0.086433463410625,3.46944695195361e-18,0.086433463410625,0.086433463410625
"262","PROB_CAT","(4,10]","chlorophyll",9.42,4,100,0,100,100,0.086433463410625,3.46944695195361e-18,0.086433463410625,0.086433463410625
"263","PROB_CAT","(4,10]","chlorophyll",9.45,4,100,0,100,100,0.086433463410625,3.46944695195361e-18,0.086433463410625,0.086433463410625
"264","PROB_CAT","(4,10]","chlorophyll",35.5,4,100,0,100,100,0.086433463410625,3.46944695195361e-18,0.086433463410625,0.086433463410625
"265","PROB_CAT",">50","chlorophyll",0,0,0,0,0,0,0,0,0,0
"266","PROB_CAT",">50","chlorophyll",0.55,1,7.14285714285714,5.79609754416722,0,18.5029995803059,0.00433902928768198,0.00352092117977644,0,0.0112399079924481
"267","PROB_CAT",">50","chlorophyll",0.684,2,14.2857142857143,8.64166056820235,0,31.2230577660108,0.00867805857536396,0.00524949856194911,0,0.018966886693679
"268","PROB_CAT",">50","chlorophyll",1.12,2,14.2857142857143,8.64166056820235,0,31.2230577660108,0.00867805857536396,0.00524949856194911,0,0.018966886693679
"269","PROB_CAT",">50","chlorophyll",1.54,3,21.4285714285714,10.3611157306863,1.12115775677483,41.735985100368,0.0130170878630459,0.00629400584519146,0.000681063087986095,0.0253531126381058
"270","PROB_CAT",">50","chlorophyll",1.66,3,21.4285714285714,10.3611157306863,1.12115775677483,41.735985100368,0.0130170878630459,0.00629400584519146,0.000681063087986095,0.0253531126381058
"271","PROB_CAT",">50","chlorophyll",1.83,3,21.4285714285714,10.3611157306863,1.12115775677483,41.735985100368,0.0130170878630459,0.00629400584519146,0.000681063087986095,0.0253531126381058
"272","PROB_CAT",">50","chlorophyll",2.29,3,21.4285714285714,10.3611157306863,1.12115775677483,41.735985100368,0.0130170878630459,0.00629400584519146,0.000681063087986095,0.0253531126381058
"273","PROB_CAT",">50","chlorophyll",2.32,3,21.4285714285714,10.3611157306863,1.12115775677483,41.735985100368,0.0130170878630459,0.00629400584519146,0.000681063087986095,0.0253531126381058
"274","PROB_CAT",">50","chlorophyll",2.5,3,21.4285714285714,10.3611157306863,1.12115775677483,41.735985100368,0.0130170878630459,0.00629400584519146,0.000681063087986095,0.0253531126381058
"275","PROB_CAT",">50","chlorophyll",2.63,3,21.4285714285714,10.3611157306863,1.12115775677483,41.735985100368,0.0130170878630459,0.00629400584519146,0.000681063087986095,0.0253531126381058
"276","PROB_CAT",">50","chlorophyll",3.09,4,28.5714285714286,10.8804564379372,7.24612581771478,49.8967313251424,0.0173561171507279,0.00660948668065802,0.00440176130034102,0.0303104730011148
"277","PROB_CAT",">50","chlorophyll",3.1,5,35.7142857142857,12.1588249886265,11.8834266422522,59.5451447863192,0.0216951464384099,0.00738604968212297,0.00721875507342537,0.0361715378033944
"278","PROB_CAT",">50","chlorophyll",3.43,6,42.8571428571429,12.1148634710791,19.112446776208,66.6018389380777,0.0260341757260919,0.00735934463841929,0.0116101252849721,0.0404582261672116
"279","PROB_CAT",">50","chlorophyll",3.5,7,50,12.0766536045364,26.3301938813429,73.6698061186571,0.0303732050137739,0.00733613351621828,0.0159946475362089,0.0447517624913389
"280","PROB_CAT",">50","chlorophyll",3.7,7,50,12.0766536045364,26.3301938813429,73.6698061186571,0.0303732050137739,0.00733613351621828,0.0159946475362089,0.0447517624913389
"281","PROB_CAT",">50","chlorophyll",4.55,7,50,12.0766536045364,26.3301938813429,73.6698061186571,0.0303732050137739,0.00733613351621828,0.0159946475362089,0.0447517624913389
"282","PROB_CAT",">50","chlorophyll",4.56,8,57.1428571428571,11.8232607877473,33.9696918190477,80.3160224666666,0.0347122343014558,0.00718220647675126,0.0206353682774931,0.0487891003254186
"283","PROB_CAT",">50","chlorophyll",4.57,9,64.2857142857143,11.5670982123272,41.6146183839154,86.9568101875132,0.0390512635891378,0.0070265969083494,0.0252793867148925,0.0528231404633831
"284","PROB_CAT",">50","chlorophyll",4.65,9,64.2857142857143,11.5670982123272,41.6146183839154,86.9568101875132,0.0390512635891378,0.0070265969083494,0.0252793867148925,0.0528231404633831
"285","PROB_CAT",">50","chlorophyll",4.96,9,64.2857142857143,11.5670982123272,41.6146183839154,86.9568101875132,0.0390512635891378,0.0070265969083494,0.0252793867148925,0.0528231404633831
"286","PROB_CAT",">50","chlorophyll",5.42,9,64.2857142857143,11.5670982123272,41.6146183839154,86.9568101875132,0.0390512635891378,0.0070265969083494,0.0252793867148925,0.0528231404633831
"287","PROB_CAT",">50","chlorophyll",6.52,10,71.4285714285714,11.4434500384804,48.9998214942664,93.8573213628765,0.0433902928768198,0.00695148508167287,0.0297656324776735,0.0570149532759661
"288","PROB_CAT",">50","chlorophyll",6.86,11,78.5714285714286,10.4981824212066,57.9953691227321,99.1474880201251,0.0477293221645018,0.00637726893902611,0.0352301047242846,0.0602285396047189
"289","PROB_CAT",">50","chlorophyll",7.11,12,85.7142857142857,8.51593424461979,69.0233613001196,100,0.0520683514521838,0.00517312433391309,0.0419292140701664,0.0622074888342012
"290","PROB_CAT",">50","chlorophyll",7.77,12,85.7142857142857,8.51593424461979,69.0233613001196,100,0.0520683514521838,0.00517312433391309,0.0419292140701664,0.0622074888342012
"291","PROB_CAT",">50","chlorophyll",8.65,12,85.7142857142857,8.51593424461979,69.0233613001196,100,0.0520683514521838,0.00517312433391309,0.0419292140701664,0.0622074888342012
"292","PROB_CAT",">50","chlorophyll",9.02,13,92.8571428571429,5.80699700637262,81.4756378663206,100,0.0564073807398657,0.00352754221177853,0.0494935250508351,0.0633212364288964
"293","PROB_CAT",">50","chlorophyll",9.42,13,92.8571428571429,5.80699700637262,81.4756378663206,100,0.0564073807398657,0.00352754221177853,0.0494935250508351,0.0633212364288964
"294","PROB_CAT",">50","chlorophyll",9.45,13,92.8571428571429,5.80699700637262,81.4756378663206,100,0.0564073807398657,0.00352754221177853,0.0494935250508351,0.0633212364288964
"295","PROB_CAT",">50","chlorophyll",35.5,14,100,0,100,100,0.0607464100275477,0,0.0607464100275477,0.0607464100275477
